% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
81.33,6.00,,,12.67,"Air Conditioning, Business Center, Controlled Access, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Package Service, Storage Space, Elevator, Maintenance on site, Sundeck, Window Coverings",2.65,1455,547,B,,Portland,0.24,"Air Conditioning, Business Center, Controlled Access, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Package Service, Storage Space, Elevator, Maintenance on site, Sundeck, Window Coverings",,0.65,45.5101140,,-122.6866030,2,11,150,544,0.57,Not Disclosed,121308,426,Mid-Rise,Arts District,,863,1951,,97201,"RX , Portland"
50.00,50.00,,,,Laundry Service,1.76,1234,703,C,,Portland,7.46,Laundry Service,,0.7392,45.5205630,,-122.6449980,0,2,20,679,1.31,Not Disclosed,15256,,Low-Rise,Buckman,,727,1950,,97214-1662,R25
,,,,,Window Coverings,,,,C,,Gresham,0.37,Window Coverings,,0.71,45.4974710,,-122.4193210,0,2,21,,1.35,Not Disclosed,22148,,Low-Rise,Mt Hood,,,1968,,97030-8008,DCL
100.00,,,,,"24 Hour Access, Courtyard, Laundry Facilities, Property Manager on Site, Patio, Public Transportation",1.50,1278,850,C,,Portland,9.31,"24 Hour Access, Courtyard, Laundry Facilities, Property Manager on Site, Patio, Public Transportation",,0.32,45.4976861,,-122.5875846,0,2,20,850,0.74,Not Disclosed,16150,,Low-Rise,South Tabor,,,1966,,97206-2460,N/Av
53.33,46.67,,,,Laundry Facilities,2.03,1361,670,C,,Portland,0.74,Laundry Facilities,,0.77,45.4976730,,-122.5797560,0,2,30,600,1.09,Not Disclosed,29260,,Low-Rise,South Tabor,,750,1969,,97206-2321,CG
31.82,68.18,,,,"Laundry Facilities, Property Manager on Site, Patio, Smoke Free",1.31,1139,869,C,,Portland,9.79,"Laundry Facilities, Property Manager on Site, Patio, Smoke Free",,0.99,45.4980163,,-122.5324392,0,2,22,750,1.27,Not Disclosed,18900,,Garden,Powellhurst-Gilbert,,925,1966,,97236-3463,"R2, Portland"
14.29,85.71,,,,"Laundry Facilities, Deck, Patio",,,1000,C,,Portland,9.92,"Laundry Facilities, Deck, Patio",,1.34,45.4979019,,-122.5289611,0,2,28,,2.18,Not Disclosed,23408,,Low-Rise,Powellhurst-Gilbert,,1000,1968,,97236,R2
,86.36,13.64,,,Laundry Facilities,1.42,1128,796,C,,Portland,9.28,Laundry Facilities,,1.4,45.4980065,,-122.5069214,0,2,22,,1.45,Not Disclosed,17640,,Low-Rise,Centennial,900,780,1966,,97236-2458,MR3
100.00,,,,,Laundry Facilities,2.04,1092,535,C,,Portland,3.72,Laundry Facilities,,0.717,45.5550020,,-122.5999510,0,2,21,535,1.33,Not Disclosed,13552,,Low-Rise,Cully,,,1968,,97218-2239,"R2H, Portland"
75.76,,,,24.24,24 Hour Access,1.64,656,400,C,,Portland,0.79,24 Hour Access,,2.24,45.5560260,,-122.5567190,0,2,66,416,2.12,Not Disclosed,28328,352,Garden,Parkrose,,,1967,,97220-3491,N/Av
,45.45,54.55,,,"Day Care, Laundry Facilities, Grill, Bicycle Storage, Dining Room",1.23,1292,1047,C,,Portland,0.75,"Day Care, Laundry Facilities, Grill, Bicycle Storage, Dining Room",,0.895,45.5558690,,-122.5561830,0,2,22,,1.77,Not Disclosed,25834,,Low-Rise,Parkrose,1187,878,1969,,97220-3450,"R2H, Portland"
1.89,1.89,,,96.23,Laundry Facilities,,,875,C,,Portland,0.91,Laundry Facilities,,1.612489,45.5558930,,-122.5534890,0,2,53,750,,Not Disclosed,43354,,Low-Rise,Parkrose,,1000,1969,,97220,R2H
45.10,3.92,29.41,,21.57,Laundry Facilities,1.26,1136,901,C,,Portland,0.94,Laundry Facilities,,2.07,45.5561430,,-122.5523270,0,2,51,750,1.04,Not Disclosed,76683,600,Low-Rise,Parkrose,1313,1200,1967,,97220,R2H
41.46,58.54,,,,Patio,1.54,1388,903,C,,Portland,3.04,Patio,,2.73,45.4887970,,-122.7472950,0,2,41,785,1.34,Not Disclosed,74466,,Garden,Raleigh Hills,,987,1958,,97225-1948,R24
45.00,55.00,,,,Laundry Facilities,0.89,671,758,C,,Vancouver,11.28,Laundry Facilities,,0.48,45.6247110,,-122.6544330,0,2,20,675,1.00,Not Disclosed,13218,,Low-Rise,Hudson's Bay,,825,1968,,98661-3810,"MG, Vancouver"
50.00,,,,50.00,"Air Conditioning, Laundry Facilities, Vinyl Flooring, Window Coverings",1.20,808,675,C,,Vancouver,10.59,"Air Conditioning, Laundry Facilities, Vinyl Flooring, Window Coverings",,0.58,45.6343830,,-122.6484370,0,2,20,750,1.17,Not Disclosed,18016,600,Low-Rise,Central Park,,,1965,,98661,UA
46.15,19.23,,,34.62,Laundry Facilities,1.49,1113,746,C,,Portland,11.27,Laundry Facilities,,0.61,45.4977820,,-122.6243100,0,2,26,750,,Not Disclosed,25058,600,Low-Rise,Richmond,,1000,1964,,97202,R1
70.00,30.00,,,,,1.23,695,565,C,,Newberg,32.03,,,0.5,45.2964334,,-122.9681792,0,2,20,550,1.05,Not Disclosed,11300,,Low-Rise,Yamhill County,,600,1963,,97132,R4
,100.00,,,,"Air Conditioning, Laundry Facilities, Playground, Property Manager on Site, Waterfront, Gameroom",1.32,1399,1060,C,,Milwaukie,16.55,"Air Conditioning, Laundry Facilities, Playground, Property Manager on Site, Waterfront, Gameroom",,1.86,45.4327706,,-122.6424692,0,3,37,,1.57,Not Disclosed,36129,,Low-Rise,Milwaukie Heights,,1061,1966,,97222,HDR
46.72,35.04,4.38,,13.87,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Waterfront, Grill, Laundry Service",2.28,1676,734,B,,Milwaukie,16.66,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Waterfront, Grill, Laundry Service",,6.68,45.4314280,,-122.6429040,0,3,137,685,1.69,Not Disclosed,100837,568,Garden,Milwaukie Heights,1048,827,1968,1981,97222,HDR
,100.00,,,,"Laundry Facilities, Property Manager on Site, Laundry Service, Maintenance on site, Double Pane Windows, Patio",1.51,1242,825,C,,Gladstone,17.88,"Laundry Facilities, Property Manager on Site, Laundry Service, Maintenance on site, Double Pane Windows, Patio",,5.18,45.3771240,,-122.6036310,0,1,75,,1.11,Not Disclosed,63000,,Garden,Gladstone,,825,1965,,97027-4219,N/Av
4.00,78.00,10.00,0.08,,"Air Conditioning, Laundry Facilities, Playground, Pool",1.37,1299,955,C,,Portland,16.52,"Air Conditioning, Laundry Facilities, Playground, Pool",1250,2.68008,45.4319571,,-122.6415145,0,2,50,,1.32,Not Disclosed,56604,,Garden,Milwaukie Heights,,916,1967,,97222-8071,R2
,,100.00,,,Patio,1.07,1389,1300,C,,Vancouver,12.39,Patio,,1.49,45.6399730,,-122.6318477,0,2,20,,1.20,Not Disclosed,25000,,Garden,Fourth Plain Village,1300,,1967,,98661-5727,"R-18, Vancouver"
10.00,90.00,,,,"Property Manager on Site, Storage Space, Deck, Patio",1.59,1528,960,C,,Vancouver,9.57,"Property Manager on Site, Storage Space, Deck, Patio",,1.24,45.6499150,,-122.5842670,0,2,40,780,0.76,Not Disclosed,59108,,Low-Rise,Oakbrook,,980,1965,,98662,R-
7.14,85.71,7.14,,,"Air Conditioning, Laundry Facilities, Laundry Service, Deck, Patio",1.42,1423,1003,C,,Milwaukie,17.69,"Air Conditioning, Laundry Facilities, Laundry Service, Deck, Patio",,2.79,45.4190690,,-122.6407950,0,3,56,680,1.89,Not Disclosed,56136,,Garden,Milwaukie Heights,1270,1008,1965,,97267-1266,MR-1
67.45,31.60,,,0.94,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Fitness Center, Property Manager on Site, Package Service, Storage Space, Elevator, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",2.31,1713,738,B,,Portland,0.48,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Fitness Center, Property Manager on Site, Package Service, Storage Space, Elevator, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,0.84,45.5228020,,-122.6973170,4,24,212,647,1.51,Not Disclosed,158130,500,Hi-Rise,Goose Hollow,,956,1964,,97205,RH
100.00,,,,,Laundry Facilities,2.24,1279,570,C,,Portland,7.43,Laundry Facilities,,1.19,45.5140850,,-122.6191080,0,1,24,570,1.17,Not Disclosed,15080,,Garden,Sunnyside,,,1950,,97215-2476,"R25, Portland"
36.36,23.64,,,40.00,"Air Conditioning, Fitness Center, Laundry Facilities, Roof Terrace, Bicycle Storage, Elevator, Patio, Smoke Free, Wheelchair Accessible (Rooms)",2.29,1329,581,C,,Portland,0.19,"Air Conditioning, Fitness Center, Laundry Facilities, Roof Terrace, Bicycle Storage, Elevator, Patio, Smoke Free, Wheelchair Accessible (Rooms)",,0.365,45.5204206,,-122.6940208,0,8,55,639,0.55,Not Disclosed,55885,381,Mid-Rise,Goose Hollow,,830,1963,,97205,"RHd, Portland"
52.17,47.83,,,,,1.11,965,870,C,,Portland,11.08,,,1.0348,45.4875405,,-122.6071249,0,1,23,750,,Not Disclosed,20000,,Low-Rise,Woodstock,,1000,1962,,97206-4875,N/Av
43.95,36.94,12.74,,6.37,"Clubhouse, Courtyard, Fitness Center, Pool, Property Manager on Site",2.00,1562,780,C,,Portland,2.67,"Clubhouse, Courtyard, Fitness Center, Pool, Property Manager on Site",,,45.4828320,,-122.7550930,0,2,157,683,1.28,Not Disclosed,117120,510,Garden,Raleigh Hills,1123,825,1963,,97225-1675,
72.41,27.59,,,,"Courtyard, Laundry Facilities, Property Manager on Site, Laundry Service",2.00,1058,529,C,,Portland,2.61,"Courtyard, Laundry Facilities, Property Manager on Site, Laundry Service",,3.65,45.4829300,,-122.7565440,0,2,116,488,1.74,Not Disclosed,71820,,Garden,Raleigh Hills,,638,1964,,97225-1681,N/Av
24.24,66.67,9.09,,,"Air Conditioning, Laundry Facilities",1.15,1325,1147,C,,Portland,2.41,"Air Conditioning, Laundry Facilities",,1.56,45.4813530,,-122.7600150,0,2,33,1100,1.02,Not Disclosed,40190,,Low-Rise,Raleigh Hills,1200,1158,1959,,97225-1615,N/Av
54.55,40.91,4.55,,,"Laundry Facilities, Property Manager on Site",1.41,1043,738,C,,Beaverton,0.42,"Laundry Facilities, Property Manager on Site",,3.022567,45.4581500,,-122.7812840,0,2,88,640,,Not Disclosed,98444,,Garden,Denny Whitford,1150,822,1967,,97008-4051,N/Av
53.33,46.67,,,,Smoke Free,1.86,1409,757,C,,Portland,0.69,Smoke Free,,0.57,45.5360020,,-122.6473030,0,2,30,651,0.76,Not Disclosed,26202,,Low-Rise,Irvington,,880,1968,,97212,R1A
100.00,,,,,,,,659,C,,Portland,0.75,,,0.5155,45.5360065,,-122.6459327,0,2,22,659,0.65,Not Disclosed,22862,,Low-Rise,Irvington,,,1967,,97212,R1
58.21,35.82,5.97,,,"24 Hour Access, Air Conditioning, Laundry Facilities, Property Manager on Site, Grill, Maintenance on site, Freezer, Patio",1.30,1014,780,C,,Tigard,0.31,"24 Hour Access, Air Conditioning, Laundry Facilities, Property Manager on Site, Grill, Maintenance on site, Freezer, Patio",,1.56,45.4291420,,-122.7660270,0,2,67,612,,Not Disclosed,52900,,Garden,Downtown Tigard,1200,983,1968,,97223-6260,CBD
,100.00,,,,"Courtyard, Laundry Facilities, Property Manager on Site, Public Transportation",1.28,1155,900,C,,Beaverton,2.32,"Courtyard, Laundry Facilities, Property Manager on Site, Public Transportation",,2.05,45.4909613,,-122.8446329,0,2,44,,2.39,Not Disclosed,40860,,Garden,Cooper Mountain-Aloha North,,900,1960,,97007-2176,R-25+
21.62,75.68,,,2.70,"Laundry Facilities, Playground, Patio",1.21,919,758,C,,Saint Helens,34.24,"Laundry Facilities, Playground, Patio",,0.15,45.8607855,,-122.8241556,0,2,37,650,,Not Disclosed,24050,450,Garden,Columbia County,,800,1969,,97051-1161,
,100.00,,,,"Courtyard, Laundry Facilities, Picnic Area, Property Manager on Site, Online Services, Deck, Patio",1.36,1362,1000,C,,Beaverton,1.03,"Courtyard, Laundry Facilities, Picnic Area, Property Manager on Site, Online Services, Deck, Patio",,1.18,45.4831343,,-122.8184426,0,2,26,,1.12,Not Disclosed,26000,,Garden,Central Beaverton,,1000,1967,,97005-3778,N/Av
9.09,80.00,10.91,,,"Laundry Facilities, Property Manager on Site, Maintenance on site, Patio",1.45,1512,1039,C,,Beaverton,1.34,"Laundry Facilities, Property Manager on Site, Maintenance on site, Patio",,2.23,45.4822883,,-122.8185145,0,2,55,625,1.41,Not Disclosed,54665,,Garden,Central Beaverton,1325,1048,1968,,97005-3777,R1
49.15,50.85,,,,Laundry Facilities,0.99,675,681,C,,Beaverton,0.96,Laundry Facilities,,1.84,45.4843660,,-122.8188999,0,1,59,640,2.09,Not Disclosed,57392,,Garden,Central Beaverton,,720,1960,,97005,R1
25.00,45.45,4.55,,25.00,"Controlled Access, Fitness Center, Laundry Facilities, Picnic Area, Pool, Video Patrol, Basketball Court, Package Service, Racquetball Court, Recycling, Smoke Free, Elevator, Recreation Room, Public Transportation",1.86,1386,745,B,,Portland,4.92,"Controlled Access, Fitness Center, Laundry Facilities, Picnic Area, Pool, Video Patrol, Basketball Court, Package Service, Racquetball Court, Recycling, Smoke Free, Elevator, Recreation Room, Public Transportation",,0.81,45.4632556,,-122.7007955,0,4,44,594,1.40,Not Disclosed,46480,464,Mid-Rise,Multnomah,1068,951,1967,2017,97219-4019,"C2S, Portland"
86.27,,,,13.73,"Laundry Facilities, Elevator",1.35,986,729,C,,Portland,0.37,"Laundry Facilities, Elevator",,0.2296,45.5217700,,-122.6963990,0,5,51,750,,Not Disclosed,40800,600,Mid-Rise,Goose Hollow,,,1959,,97205-1333,"RH, Portland"
,100.00,,,,Laundry Facilities,1.87,1592,850,C,,Portland,0.55,Laundry Facilities,,0.68,45.5187078,,-122.5519855,0,2,20,,1.64,Not Disclosed,16416,,Low-Rise,Mill Park,,850,1966,,97216-3143,"R1, Portland"
45.00,55.00,,,,Laundry Facilities,1.27,1004,793,C,,Portland,0.88,Laundry Facilities,,0.6249,45.5188090,,-122.5251130,0,2,20,600,1.35,Not Disclosed,12904,,Low-Rise,Gateway,,950,1962,,97233-1870,"R3, Portland"
48.57,51.43,,,,"Laundry Facilities, Pet Play Area, Trash Pickup - Curbside, Garden, Patio",1.46,1017,698,C,,Portland,0.84,"Laundry Facilities, Pet Play Area, Trash Pickup - Curbside, Garden, Patio",,1.7097,45.5197128,,-122.5229928,0,2,35,550,,Not Disclosed,42620,,Garden,Gateway,,839,1965,,97233-1871,R2
14.29,80.95,4.76,,,"Courtyard, Playground",1.13,1053,936,C,,Portland,0.44,"Courtyard, Playground",,1.0337,45.5196669,,-122.5070611,0,2,21,600,,Not Disclosed,17999,,Low-Rise,Glenfair,1700,950,1967,,97233-2867,
25.00,75.00,,,,Laundry Facilities,1.37,1090,795,C,,Portland,0.43,Laundry Facilities,,1.094,45.5187868,,-122.5063230,0,2,20,640,1.40,Not Disclosed,16206,,Low-Rise,Centennial,,846,1969,,97233-2868,"R2, Portland"
29.79,59.57,10.64,,,"Courtyard, Laundry Facilities, Online Services, Dining Room, Patio",1.55,1203,777,C,,Portland,0.31,"Courtyard, Laundry Facilities, Online Services, Dining Room, Patio",,2.2,45.5195760,,-122.4982130,0,2,47,650,1.19,Not Disclosed,43796,,Garden,Glenfair,1000,800,1965,,97233-3553,CN2 and RHT
32.61,34.78,32.61,,,"Laundry Facilities, Property Manager on Site",1.60,1336,837,C,,Portland,7.77,"Laundry Facilities, Property Manager on Site",,1.0798,45.5148100,,-122.6410340,0,2,46,650,1.37,Not Disclosed,39560,,Low-Rise,Buckman,1050,813,1968,,97214-2858,"R5, Portland"
,,,,,"Playground, Property Manager on Site, Walking/Biking Trails, Zen Garden, Lawn",,,,C,,Portland,3.13,"Playground, Property Manager on Site, Walking/Biking Trails, Zen Garden, Lawn",,4.53,45.4770437,,-122.7495804,0,2,51,,1.79,Not Disclosed,41718,,Garden,Raleigh Hills,,,1969,,97223-7543,N/Av
15.38,76.92,7.69,,,"Courtyard, Laundry Facilities, Storage Space, Deck, Patio",1.25,1494,1222,C,,Portland,4.14,"Courtyard, Laundry Facilities, Storage Space, Deck, Patio",,1.7218,45.4768370,,-122.7239528,0,2,37,765,1.20,Not Disclosed,45000,,Low-Rise,Hayhurst,2100,1225,1961,,97219,"R1, Portland"
29.55,20.45,27.27,,22.73,"Laundry Facilities, Property Manager on Site, Maintenance on site, Patio",1.60,1200,749,C,,Gresham,0.6,"Laundry Facilities, Property Manager on Site, Maintenance on site, Patio",,2.604,45.4954440,,-122.4160850,0,2,44,590,1.30,Not Disclosed,32540,490,Garden,Mt Hood,1056,858,1967,,97080-1243,"LDR, Gresham"
42.81,41.37,,,15.83,"Air Conditioning, Fitness Center, Laundry Facilities, Tennis Court, Laundry Service, Vintage Building, Storage Space, House Sitter Services, Sundeck, Built-In Bookshelves, Smoke Free",2.56,1775,692,C,,Portland,0.4,"Air Conditioning, Fitness Center, Laundry Facilities, Tennis Court, Laundry Service, Vintage Building, Storage Space, House Sitter Services, Sundeck, Built-In Bookshelves, Smoke Free",,1.38,45.5209476,,-122.6976020,4,13,278,550,1.07,Not Disclosed,187642,396,Mid-Rise,Goose Hollow,,953,1951,,97205,RH
28.00,56.00,16.00,,,,1.58,1336,846,C,,Portland,1.35,,,1.0502,45.4940485,,-122.7778393,0,2,25,750,1.71,Not Disclosed,19208,,Low-Rise,Cedar Hills,1000,850,1964,,97225-2956,"R24, Washington County"
,100.00,,,,"Courtyard, Laundry Facilities, Vinyl Flooring",1.12,1217,1090,C,,Hillsboro,0.41,"Courtyard, Laundry Facilities, Vinyl Flooring",,1.22,45.5178656,,-122.9726192,0,1,22,,,Not Disclosed,24000,,Garden,Downtown Hillsboro,,1091,1957,,97123-4650,"SCRMD, Hillsboro"
37.14,52.86,10.00,,,"Laundry Facilities, Property Manager on Site, Maintenance on site, Smoke Free",1.43,1210,843,C,,Tigard,0.65,"Laundry Facilities, Property Manager on Site, Maintenance on site, Smoke Free",,2.88,45.4267620,,-122.7763570,0,2,70,740,1.36,Not Disclosed,59040,,Low-Rise,Downtown Tigard,1140,860,1968,,97223-5059,"R12, Tigard"
,,,,,,,,,C,,Portland,0.51,,,0.4591,45.5319470,,-122.6456170,0,2,20,,,Not Disclosed,18392,,Low-Rise,Sullivan's Gulch,,,1968,,97232-1525,N/Av
20.00,20.00,60.00,,,,1.56,1367,874,C,,Portland,0.67,,,0.3444,45.5318876,,-122.6422027,0,2,25,550,1.17,Not Disclosed,26750,,Low-Rise,Sullivan's Gulch,990,850,1969,,97232-1621,N/Av
,100.00,,,,,1.69,1253,740,C,,Portland,1.28,,,1.411,45.4508668,,-122.7655507,0,2,28,,1.50,Not Disclosed,26658,,Garden,Metzger,,740,1968,,97223-6780,R18-24
53.01,46.99,,,,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Gameroom, Laundry Service, Pet Play Area, Online Services, Deck, Patio",1.44,1216,844,B,,Tigard,0.58,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Gameroom, Laundry Service, Pet Play Area, Online Services, Deck, Patio",,2.69,45.4540985,,-122.7816257,0,2,83,750,1.28,Not Disclosed,70050,,Low-Rise,Metzger,,950,1969,,97223,"R-40, Tigard"
,81.82,18.18,,,"Courtyard, Laundry Facilities, Gated, Online Services, Smoke Free",1.92,1611,837,B,,Portland,11.66,"Courtyard, Laundry Facilities, Gated, Online Services, Smoke Free",,1.2628,45.4979520,,-122.6350340,0,2,44,,,Not Disclosed,48732,,Low-Rise,Richmond,1000,801,1956,,97202-2061,N/Av
23.53,52.94,23.53,,,"Property Manager on Site, Storage Space",1.28,1238,970,C,,Portland,0.71,"Property Manager on Site, Storage Space",,1.6,45.5348310,,-122.5547310,0,1,34,713,1.06,Not Disclosed,32368,,Garden,Parkrose Heights,1318,930,1960,,97220-3838,R3
46.15,41.03,,,12.82,"Clubhouse, Courtyard, Laundry Facilities, Property Manager on Site, Smoke Free",1.47,1108,752,C,,Portland,0.76,"Clubhouse, Courtyard, Laundry Facilities, Property Manager on Site, Smoke Free",,1.48,45.5344740,,-122.5525940,0,2,39,635,1.44,Not Disclosed,30736,415,Low-Rise,Parkrose Heights,,989,1961,,97220-3841,"R2, Portland"
,64.18,35.82,,,"Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Laundry Service, Yard, Wheelchair Accessible (Rooms), Window Coverings",2.03,1826,897,C,,Beaverton,1.11,"Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Laundry Service, Yard, Wheelchair Accessible (Rooms), Window Coverings",,3.5,45.4748700,,-122.8006000,0,1,67,,1.21,Not Disclosed,60250,,Garden,Vose,1000,840,1961,2018,97008,"R1, Beaverton"
33.33,66.67,,,,"Laundry Facilities, Laundry Service",1.69,1243,734,C,,West Linn,8.61,"Laundry Facilities, Laundry Service",,1.5421,45.3834574,,-122.6396138,0,1,24,578,1.65,Not Disclosed,15113,,Garden,Robinwood,,812,1968,,97068,R2.1
39.80,35.71,16.33,,8.16,"Laundry Facilities, Multi Use Room",1.27,898,707,C,,Portland,0.73,"Laundry Facilities, Multi Use Room",,3.46,45.5568940,,-122.5534640,0,2,98,600,1.50,Not Disclosed,87818,450,Garden,Parkrose,1000,750,1965,,97220,R2H
,100.00,,,,,1.14,1022,894,C,,Vancouver,10.22,,,1.5,45.6313720,,-122.6441330,0,2,24,,1.11,Not Disclosed,26946,,Low-Rise,Central Park,,894,1968,,98661,UA
100.00,,,,,,,,,C,,Portland,0.12,,,0.3,45.5227500,,-122.6782050,0,3,50,,,Not Disclosed,18000,,Low-Rise,Park Blocks,,,1950,,97086,C
100.00,,,,,,,,684,B,,Portland,0.11,,,1.1979,45.5214323,,-122.4955922,0,1,21,684,,Not Disclosed,16800,,Low-Rise,Rockwood,,,1963,,97233-3829,SC
3.13,65.63,31.25,,,"Air Conditioning, Courtyard, Laundry Facilities, Property Manager on Site, Deck, Garden",1.49,1540,1036,C,,Beaverton,1.19,"Air Conditioning, Courtyard, Laundry Facilities, Property Manager on Site, Deck, Garden",,1.6,45.4771073,,-122.7975311,0,2,32,950,,Not Disclosed,31206,,Low-Rise,Vose,1200,963,1969,,97005,R2
50.00,50.00,,,,Gated,,,774,C,,Beaverton,2.64,Gated,,1.84,45.5141802,,-122.8221818,0,2,20,640,,Not Disclosed,18680,,Garden,Cedar Hills-Cedar Mill,,907,1968,,97006-5947,
38.46,61.54,,,,"Laundry Facilities, Smoke Free",2.01,1351,673,C,,Portland,0.7,"Laundry Facilities, Smoke Free",,0.6282,45.5187416,,-122.5281902,0,1,26,550,1.97,Not Disclosed,18200,,Low-Rise,Gateway,,750,1964,,97233-1553,R3
